StartTime,EndTime,vehicleCount,vehicleCount_pre,APE
2018/12/23 15:05,2018/12/23 15:10,171,181,5.848
2018/12/23 15:10,2018/12/23 15:15,181,171,5.525
2018/12/23 15:15,2018/12/23 15:20,170,196,15.294
2018/12/23 15:20,2018/12/23 15:25,144,169,17.361
2018/12/23 15:25,2018/12/23 15:30,177,144,18.644
2018/12/23 15:30,2018/12/23 15:35,213,177,16.901
2018/12/23 15:35,2018/12/23 15:40,218,176,19.266
2018/12/23 15:40,2018/12/23 15:45,206,177,14.078
2018/12/23 15:45,2018/12/23 15:50,205,176,14.146
2018/12/23 15:50,2018/12/23 15:55,210,176,16.19
2018/12/23 15:55,2018/12/23 16:00,206,209,1.456
2018/12/23 16:00,2018/12/23 16:05,214,205,4.206
2018/12/23 16:05,2018/12/23 16:10,225,214,4.889
2018/12/23 16:10,2018/12/23 16:15,219,213,2.74
2018/12/23 16:15,2018/12/23 16:20,227,225,0.881
2018/12/23 16:20,2018/12/23 16:25,206,218,5.825
2018/12/23 16:25,2018/12/23 16:30,206,226,9.709
2018/12/23 16:30,2018/12/23 16:35,199,226,13.568
2018/12/23 16:35,2018/12/23 16:40,234,199,14.957
2018/12/23 16:40,2018/12/23 16:45,235,234,0.426
2018/12/23 16:45,2018/12/23 16:50,247,233,5.668
2018/12/23 16:50,2018/12/23 16:55,228,247,8.333
2018/12/23 16:55,2018/12/23 17:00,214,228,6.542
2018/12/23 17:00,2018/12/23 17:05,204,214,4.902
2018/12/23 17:05,2018/12/23 17:10,204,204,0
2018/12/23 17:10,2018/12/23 17:15,204,228,11.765
2018/12/23 17:15,2018/12/23 17:20,194,204,5.155
2018/12/23 17:20,2018/12/23 17:25,192,194,1.042
2018/12/23 17:25,2018/12/23 17:30,194,234,20.619
2018/12/23 17:30,2018/12/23 17:35,194,194,0
2018/12/23 17:35,2018/12/23 17:40,224,193,13.839
2018/12/23 17:40,2018/12/23 17:45,217,223,2.765
2018/12/23 17:45,2018/12/23 17:50,222,223,0.45
2018/12/23 17:50,2018/12/23 17:55,173,221,27.746
2018/12/23 17:55,2018/12/23 18:00,228,173,24.123
2018/12/23 18:00,2018/12/23 18:05,204,227,11.275
2018/12/23 18:05,2018/12/23 18:10,191,227,18.848
2018/12/23 18:10,2018/12/23 18:15,216,173,19.907
2018/12/23 18:15,2018/12/23 18:20,202,190,5.941
2018/12/23 18:20,2018/12/23 18:25,208,191,8.173
2018/12/23 18:25,2018/12/23 18:30,188,208,10.638
2018/12/23 18:30,2018/12/23 18:35,181,188,3.867
2018/12/23 18:35,2018/12/23 18:40,181,180,0.552
2018/12/23 18:40,2018/12/23 18:45,186,180,3.226
2018/12/23 18:45,2018/12/23 18:50,190,203,6.842
2018/12/23 18:50,2018/12/23 18:55,190,190,0
2018/12/23 18:55,2018/12/23 19:00,166,190,14.458
2018/12/23 19:00,2018/12/23 19:05,146,165,13.014
2018/12/23 19:05,2018/12/23 19:10,147,146,0.68
2018/12/23 19:10,2018/12/23 19:15,171,189,10.526
2018/12/23 19:15,2018/12/23 19:20,156,171,9.615
2018/12/23 19:20,2018/12/23 19:25,154,189,22.727
2018/12/23 19:25,2018/12/23 19:30,150,153,2
2018/12/23 19:30,2018/12/23 19:35,107,153,42.991
2018/12/23 19:35,2018/12/23 19:40,140,107,23.571
2018/12/23 19:40,2018/12/23 19:45,128,171,33.594
2018/12/23 19:45,2018/12/23 19:50,105,128,21.905
2018/12/23 19:50,2018/12/23 19:55,139,105,24.46
2018/12/23 19:55,2018/12/23 20:00,117,104,11.111
2018/12/23 20:00,2018/12/23 20:05,121,117,3.306
2018/12/23 20:05,2018/12/23 20:10,107,116,8.411
2018/12/23 20:10,2018/12/23 20:15,140,106,24.286
2018/12/23 20:15,2018/12/23 20:20,114,139,21.93
2018/12/23 20:20,2018/12/23 20:25,98,114,16.327
2018/12/23 20:25,2018/12/23 20:30,134,98,26.866
2018/12/23 20:30,2018/12/23 20:35,116,133,14.655
2018/12/23 20:35,2018/12/23 20:40,102,133,30.392
2018/12/23 20:40,2018/12/23 20:45,125,101,19.2
2018/12/23 20:45,2018/12/23 20:50,101,124,22.772
2018/12/23 20:50,2018/12/23 20:55,123,124,0.813
2018/12/23 20:55,2018/12/23 21:00,110,101,8.182
2018/12/23 21:00,2018/12/23 21:05,82,101,23.171
2018/12/23 21:05,2018/12/23 21:10,111,110,0.901
2018/12/23 21:10,2018/12/23 21:15,105,122,16.19
2018/12/23 21:15,2018/12/23 21:20,89,104,16.854
2018/12/23 21:20,2018/12/23 21:25,80,88,10
2018/12/23 21:25,2018/12/23 21:30,98,88,10.204
2018/12/23 21:30,2018/12/23 21:35,100,80,20
2018/12/23 21:35,2018/12/23 21:40,85,89,4.706
2018/12/23 21:40,2018/12/23 21:45,84,84,0
2018/12/23 21:45,2018/12/23 21:50,75,79,5.333
2018/12/23 21:50,2018/12/23 21:55,74,85,14.865
2018/12/23 21:55,2018/12/23 22:00,88,74,15.909
2018/12/23 22:00,2018/12/23 22:05,64,74,15.625
2018/12/23 22:05,2018/12/23 22:10,71,64,9.859
2018/12/23 22:10,2018/12/23 22:15,67,63,5.97
2018/12/23 22:15,2018/12/23 22:20,75,84,12
2018/12/23 22:20,2018/12/23 22:25,56,67,19.643
2018/12/23 22:25,2018/12/23 22:30,58,97,67.241
2018/12/23 22:30,2018/12/23 22:35,73,57,21.918
2018/12/23 22:35,2018/12/23 22:40,70,67,4.286
2018/12/23 22:40,2018/12/23 22:45,55,66,20
2018/12/23 22:45,2018/12/23 22:50,61,72,18.033
2018/12/23 22:50,2018/12/23 22:55,49,54,10.204
2018/12/23 22:55,2018/12/23 23:00,47,72,53.191
2018/12/23 23:00,2018/12/23 23:05,42,60,42.857
2018/12/23 23:05,2018/12/23 23:10,48,70,45.833
2018/12/23 23:10,2018/12/23 23:15,47,60,27.66
2018/12/23 23:15,2018/12/23 23:20,54,47,12.963
2018/12/23 23:20,2018/12/23 23:25,47,47,0
2018/12/23 23:25,2018/12/23 23:30,39,47,20.513
2018/12/23 23:30,2018/12/23 23:35,51,39,23.529
2018/12/23 23:35,2018/12/23 23:40,39,46,17.949
2018/12/23 23:40,2018/12/23 23:45,46,53,15.217
2018/12/23 23:45,2018/12/23 23:50,40,46,15
2018/12/23 23:50,2018/12/23 23:55,37,46,24.324
2018/12/22 0:00,2018/12/22 0:05,42,42,0
2018/12/22 0:05,2018/12/22 0:10,29,31,6.897
2018/12/22 0:10,2018/12/22 0:15,38,37,2.632
2018/12/22 0:15,2018/12/22 0:20,38,37,2.632
2018/12/22 0:20,2018/12/22 0:25,59,38,35.593
2018/12/22 0:25,2018/12/22 0:30,35,53,51.429
2018/12/22 0:30,2018/12/22 0:35,43,58,34.884
2018/12/22 0:35,2018/12/22 0:40,40,43,7.5
2018/12/22 0:40,2018/12/22 0:45,44,43,2.273
2018/12/22 0:45,2018/12/22 0:50,40,54,35
2018/12/22 0:50,2018/12/22 0:55,29,42,44.828
2018/12/22 0:55,2018/12/22 1:00,38,42,10.526
2018/12/22 1:00,2018/12/22 1:05,31,29,6.452
2018/12/22 1:05,2018/12/22 1:10,25,37,48
2018/12/22 1:10,2018/12/22 1:15,24,37,54.167
2018/12/22 1:15,2018/12/22 1:20,28,29,3.571
2018/12/22 1:20,2018/12/22 1:25,38,37,2.632
2018/12/22 1:25,2018/12/22 1:30,33,27,18.182
2018/12/22 1:30,2018/12/22 1:35,28,41,46.429
2018/12/22 1:35,2018/12/22 1:40,26,24,7.692
2018/12/22 1:40,2018/12/22 1:45,29,26,10.345
2018/12/22 1:45,2018/12/22 1:50,25,29,16
2018/12/22 1:50,2018/12/22 1:55,22,32,45.455
2018/12/22 1:55,2018/12/22 2:00,30,25,16.667
2018/12/22 2:00,2018/12/22 2:05,34,22,35.294
2018/12/22 2:05,2018/12/22 2:10,31,33,6.452
2018/12/22 2:10,2018/12/22 2:15,39,28,28.205
2018/12/22 2:15,2018/12/22 2:20,18,31,72.222
2018/12/22 2:20,2018/12/22 2:25,29,33,13.793
2018/12/22 2:25,2018/12/22 2:30,25,29,16
2018/12/22 2:30,2018/12/22 2:35,22,30,36.364
2018/12/22 2:35,2018/12/22 2:40,28,28,0
2018/12/22 2:40,2018/12/22 2:45,31,29,6.452
2018/12/22 2:45,2018/12/22 2:50,29,28,3.448
2018/12/22 2:50,2018/12/22 2:55,22,25,13.636
2018/12/22 2:55,2018/12/22 3:00,42,22,47.619
2018/12/22 3:00,2018/12/22 3:05,17,29,70.588
2018/12/22 3:05,2018/12/22 3:10,34,21,38.235
2018/12/22 3:10,2018/12/22 3:15,28,33,17.857
2018/12/22 3:15,2018/12/22 3:20,34,30,11.765
2018/12/22 3:20,2018/12/22 3:25,26,25,3.846
2018/12/22 3:25,2018/12/22 3:30,34,34,0
2018/12/22 3:30,2018/12/22 3:35,24,25,4.167
2018/12/22 3:35,2018/12/22 3:40,25,41,64
2018/12/22 3:40,2018/12/22 3:45,27,25,7.407
2018/12/22 3:45,2018/12/22 3:50,48,27,43.75
2018/12/22 3:50,2018/12/22 3:55,22,48,118.182
2018/12/22 3:55,2018/12/22 4:00,33,23,30.303
2018/12/22 4:00,2018/12/22 4:05,25,33,32
2018/12/22 4:05,2018/12/22 4:10,30,25,16.667
2018/12/22 4:10,2018/12/22 4:15,32,29,9.375
2018/12/22 4:15,2018/12/22 4:20,33,33,0
2018/12/22 4:20,2018/12/22 4:25,35,33,5.714
2018/12/22 4:25,2018/12/22 4:30,40,33,17.5
2018/12/22 4:30,2018/12/22 4:35,20,31,55
2018/12/22 4:35,2018/12/22 4:40,42,31,26.19
2018/12/22 4:40,2018/12/22 4:45,33,29,12.121
2018/12/22 4:45,2018/12/22 4:50,26,31,19.231
2018/12/22 4:50,2018/12/22 4:55,35,39,11.429
2018/12/22 4:55,2018/12/22 5:00,49,26,46.939
2018/12/22 5:00,2018/12/22 5:05,25,39,56
2018/12/22 5:05,2018/12/22 5:10,49,25,48.98
2018/12/22 5:10,2018/12/22 5:15,44,49,11.364
2018/12/22 5:15,2018/12/22 5:20,46,39,15.217
2018/12/22 5:20,2018/12/22 5:25,54,49,9.259
2018/12/22 5:25,2018/12/22 5:30,44,45,2.273
2018/12/22 5:30,2018/12/22 5:35,40,25,37.5
2018/12/22 5:35,2018/12/22 5:40,53,45,15.094
2018/12/22 5:40,2018/12/22 5:45,42,48,14.286
2018/12/22 5:45,2018/12/22 5:50,49,40,18.367
2018/12/22 5:50,2018/12/22 5:55,73,25,65.753
2018/12/22 5:55,2018/12/22 6:00,49,54,10.204
2018/12/22 6:00,2018/12/22 6:05,66,52,21.212
2018/12/22 6:05,2018/12/22 6:10,47,42,10.638
2018/12/22 6:10,2018/12/22 6:15,59,48,18.644
2018/12/22 6:15,2018/12/22 6:20,65,42,35.385
2018/12/22 6:20,2018/12/22 6:25,56,64,14.286
2018/12/22 6:25,2018/12/22 6:30,60,42,30
2018/12/22 6:30,2018/12/22 6:35,62,64,3.226
2018/12/22 6:35,2018/12/22 6:40,45,62,37.778
2018/12/22 6:40,2018/12/22 6:45,75,65,13.333
2018/12/22 6:45,2018/12/22 6:50,72,64,11.111
2018/12/22 6:50,2018/12/22 6:55,79,72,8.861
2018/12/22 6:55,2018/12/22 7:00,79,64,18.987
2018/12/22 7:00,2018/12/22 7:05,83,60,27.711
2018/12/22 7:05,2018/12/22 7:10,99,72,27.273
2018/12/22 7:10,2018/12/22 7:15,101,98,2.97
2018/12/22 7:15,2018/12/22 7:20,103,101,1.942
2018/12/22 7:20,2018/12/22 7:25,120,82,31.667
2018/12/22 7:25,2018/12/22 7:30,117,60,48.718
2018/12/22 7:30,2018/12/22 7:35,116,103,11.207
2018/12/22 7:35,2018/12/22 7:40,139,116,16.547
2018/12/22 7:40,2018/12/22 7:45,117,117,0
2018/12/22 7:45,2018/12/22 7:50,125,117,6.4
2018/12/22 7:50,2018/12/22 7:55,134,138,2.985
2018/12/22 7:55,2018/12/22 8:00,138,138,0
2018/12/22 8:00,2018/12/22 8:05,118,100,15.254
2018/12/22 8:05,2018/12/22 8:10,122,138,13.115
2018/12/22 8:10,2018/12/22 8:15,161,122,24.224
2018/12/22 8:15,2018/12/22 8:20,173,117,32.37
2018/12/22 8:20,2018/12/22 8:25,127,122,3.937
2018/12/22 8:25,2018/12/22 8:30,149,137,8.054
2018/12/22 8:30,2018/12/22 8:35,156,149,4.487
2018/12/22 8:35,2018/12/22 8:40,158,149,5.696
2018/12/22 8:40,2018/12/22 8:45,157,157,0
2018/12/22 8:45,2018/12/22 8:50,158,149,5.696
2018/12/22 8:50,2018/12/22 8:55,177,157,11.299
2018/12/22 8:55,2018/12/22 9:00,155,116,25.161
2018/12/22 9:00,2018/12/22 9:05,165,154,6.667
2018/12/22 9:05,2018/12/22 9:10,167,155,7.186
2018/12/22 9:10,2018/12/22 9:15,180,119,33.889
2018/12/22 9:15,2018/12/22 9:20,186,156,16.129
2018/12/22 9:20,2018/12/22 9:25,191,180,5.759
2018/12/22 9:25,2018/12/22 9:30,190,179,5.789
2018/12/22 9:30,2018/12/22 9:35,175,167,4.571
2018/12/22 9:35,2018/12/22 9:40,191,174,8.901
2018/12/22 9:40,2018/12/22 9:45,180,118,34.444
2018/12/22 9:45,2018/12/22 9:50,203,157,22.66
2018/12/22 9:50,2018/12/22 9:55,154,202,31.169
2018/12/22 9:55,2018/12/22 10:00,169,185,9.467
2018/12/22 10:00,2018/12/22 10:05,184,175,4.891
2018/12/22 10:05,2018/12/22 10:10,223,191,14.35
2018/12/22 10:10,2018/12/22 10:15,183,169,7.65
2018/12/22 10:15,2018/12/22 10:20,206,182,11.65
2018/12/22 10:20,2018/12/22 10:25,185,184,0.541
2018/12/22 10:25,2018/12/22 10:30,184,205,11.413
2018/12/22 10:30,2018/12/22 10:35,181,223,23.204
2018/12/22 10:35,2018/12/22 10:40,198,185,6.566
2018/12/22 10:40,2018/12/22 10:45,202,197,2.475
2018/12/22 10:45,2018/12/22 10:50,171,201,17.544
2018/12/22 10:50,2018/12/22 10:55,164,183,11.585
2018/12/22 10:55,2018/12/22 11:00,184,180,2.174
2018/12/22 11:00,2018/12/22 11:05,153,170,11.111
2018/12/22 11:05,2018/12/22 11:10,201,163,18.905
2018/12/22 11:10,2018/12/22 11:15,219,171,21.918
2018/12/22 11:15,2018/12/22 11:20,207,218,5.314
2018/12/22 11:20,2018/12/22 11:25,178,183,2.809
2018/12/22 11:25,2018/12/22 11:30,198,178,10.101
2018/12/22 11:30,2018/12/22 11:35,190,178,6.316
2018/12/22 11:35,2018/12/22 11:40,168,183,8.929
2018/12/22 11:40,2018/12/22 11:45,207,178,14.01
2018/12/22 11:45,2018/12/22 11:50,169,189,11.834
2018/12/22 11:50,2018/12/22 11:55,178,190,6.742
2018/12/22 11:55,2018/12/22 12:00,167,178,6.587
2018/12/22 12:00,2018/12/22 12:05,194,177,8.763
2018/12/22 12:05,2018/12/22 12:10,194,194,0
2018/12/22 12:10,2018/12/22 12:15,179,193,7.821
2018/12/22 12:15,2018/12/22 12:20,185,177,4.324
2018/12/22 12:20,2018/12/22 12:25,165,193,16.97
2018/12/22 12:25,2018/12/22 12:30,187,165,11.765
2018/12/22 12:30,2018/12/22 12:35,203,164,19.212
2018/12/22 12:35,2018/12/22 12:40,194,165,14.948
2018/12/22 12:40,2018/12/22 12:45,158,193,22.152
2018/12/22 12:45,2018/12/22 12:50,195,193,1.026
2018/12/22 12:50,2018/12/22 12:55,161,158,1.863
2018/12/22 12:55,2018/12/22 13:00,169,161,4.734
2018/12/22 13:00,2018/12/22 13:05,187,168,10.16
2018/12/22 13:05,2018/12/22 13:10,177,187,5.65
2018/12/22 13:10,2018/12/22 13:15,186,176,5.376
2018/12/22 13:15,2018/12/22 13:20,190,185,2.632
2018/12/22 13:20,2018/12/22 13:25,199,189,5.025
2018/12/22 13:25,2018/12/22 13:30,153,190,24.183
2018/12/22 13:30,2018/12/22 13:35,187,152,18.717
2018/12/22 13:35,2018/12/22 13:40,178,153,14.045
2018/12/22 13:40,2018/12/22 13:45,193,178,7.772
2018/12/22 13:45,2018/12/22 13:50,184,177,3.804
2018/12/22 13:50,2018/12/22 13:55,198,183,7.576
2018/12/22 13:55,2018/12/22 14:00,197,198,0.508
2018/12/22 14:00,2018/12/22 14:05,205,189,7.805
2018/12/22 14:05,2018/12/22 14:10,196,183,6.633
2018/12/22 14:10,2018/12/22 14:15,200,196,2
2018/12/22 14:15,2018/12/22 14:20,218,204,6.422
2018/12/22 14:20,2018/12/22 14:25,205,177,13.659
2018/12/22 14:25,2018/12/22 14:30,203,205,0.985
2018/12/22 14:30,2018/12/22 14:35,221,203,8.145
2018/12/22 14:35,2018/12/22 14:40,199,193,3.015
2018/12/22 14:40,2018/12/22 14:45,219,221,0.913
2018/12/22 14:45,2018/12/22 14:50,200,220,10
2018/12/22 14:50,2018/12/22 14:55,200,200,0
2018/12/22 14:55,2018/12/22 15:00,185,200,8.108
2018/12/22 15:00,2018/12/22 15:05,187,184,1.604
2018/12/22 15:05,2018/12/22 15:10,210,184,12.381
2018/12/22 15:10,2018/12/22 15:15,184,209,13.587
2018/12/22 15:15,2018/12/22 15:20,204,186,8.824
2018/12/22 15:20,2018/12/22 15:25,209,204,2.392
2018/12/22 15:25,2018/12/22 15:30,200,209,4.5
2018/12/22 15:30,2018/12/22 15:35,179,199,11.173
2018/12/22 15:35,2018/12/22 15:40,214,199,7.009
2018/12/22 15:40,2018/12/22 15:45,212,200,5.66
2018/12/22 15:45,2018/12/22 15:50,173,200,15.607
2018/12/22 15:50,2018/12/22 15:55,175,200,14.286
2018/12/22 15:55,2018/12/22 16:00,158,174,10.127
2018/12/22 16:00,2018/12/22 16:05,170,157,7.647
2018/12/22 16:05,2018/12/22 16:10,231,169,26.84
2018/12/22 16:10,2018/12/22 16:15,272,169,37.868
2018/12/22 16:15,2018/12/22 16:20,240,230,4.167
2018/12/22 16:20,2018/12/22 16:25,209,271,29.665
2018/12/22 16:25,2018/12/22 16:30,200,240,20
2018/12/22 16:30,2018/12/22 16:35,251,239,4.781
2018/12/22 16:35,2018/12/22 16:40,206,251,21.845
2018/12/22 16:40,2018/12/22 16:45,214,206,3.738
2018/12/22 16:45,2018/12/22 16:50,206,206,0
2018/12/22 16:50,2018/12/22 16:55,230,205,10.87
2018/12/22 16:55,2018/12/22 17:00,211,229,8.531
2018/12/22 17:00,2018/12/22 17:05,217,211,2.765
2018/12/22 17:05,2018/12/22 17:10,248,217,12.5
2018/12/22 17:10,2018/12/22 17:15,218,229,5.046
2018/12/22 17:15,2018/12/22 17:20,216,218,0.926
2018/12/22 17:20,2018/12/22 17:25,203,215,5.911
2018/12/22 17:25,2018/12/22 17:30,193,214,10.881
2018/12/22 17:30,2018/12/22 17:35,178,193,8.427
2018/12/22 17:35,2018/12/22 17:40,200,178,11
2018/12/22 17:40,2018/12/22 17:45,205,199,2.927
2018/12/22 17:45,2018/12/22 17:50,252,199,21.032
2018/12/22 17:50,2018/12/22 17:55,197,251,27.411
2018/12/22 17:55,2018/12/22 18:00,228,196,14.035
2018/12/22 18:00,2018/12/22 18:05,240,227,5.417
2018/12/22 18:05,2018/12/22 18:10,228,227,0.439
2018/12/22 18:10,2018/12/22 18:15,220,196,10.909
2018/12/22 18:15,2018/12/22 18:20,204,228,11.765
2018/12/22 18:20,2018/12/22 18:25,166,227,36.747
2018/12/22 18:25,2018/12/22 18:30,174,166,4.598
2018/12/22 18:30,2018/12/22 18:35,122,174,42.623
2018/12/22 18:35,2018/12/22 18:40,154,122,20.779
2018/12/22 18:40,2018/12/22 18:45,182,122,32.967
2018/12/22 18:45,2018/12/22 18:50,129,239,85.271
2018/12/22 18:50,2018/12/22 18:55,149,129,13.423
2018/12/22 18:55,2018/12/22 19:00,129,148,14.729
2018/12/22 19:00,2018/12/22 19:05,114,128,12.281
2018/12/22 19:05,2018/12/22 19:10,135,113,16.296
2018/12/22 19:10,2018/12/22 19:15,115,129,12.174
2018/12/22 19:15,2018/12/22 19:20,129,115,10.853
2018/12/22 19:20,2018/12/22 19:25,136,128,5.882
2018/12/22 19:25,2018/12/22 19:30,135,135,0
2018/12/22 19:30,2018/12/22 19:35,139,135,2.878
2018/12/22 19:35,2018/12/22 19:40,124,139,12.097
2018/12/22 19:40,2018/12/22 19:45,142,114,19.718
2018/12/22 19:45,2018/12/22 19:50,122,141,15.574
2018/12/22 19:50,2018/12/22 19:55,99,122,23.232
2018/12/22 19:55,2018/12/22 20:00,82,122,48.78
2018/12/22 20:00,2018/12/22 20:05,106,82,22.642
2018/12/22 20:05,2018/12/22 20:10,100,82,18
2018/12/22 20:10,2018/12/22 20:15,108,99,8.333
2018/12/22 20:15,2018/12/22 20:20,98,108,10.204
2018/12/22 20:20,2018/12/22 20:25,117,98,16.239
2018/12/22 20:25,2018/12/22 20:30,111,116,4.505
2018/12/22 20:30,2018/12/22 20:35,101,110,8.911
2018/12/22 20:35,2018/12/22 20:40,91,110,20.879
2018/12/22 20:40,2018/12/22 20:45,97,90,7.216
2018/12/22 20:45,2018/12/22 20:50,106,96,9.434
2018/12/22 20:50,2018/12/22 20:55,98,96,2.041
2018/12/22 20:55,2018/12/22 21:00,102,105,2.941
2018/12/22 21:00,2018/12/22 21:05,107,105,1.869
2018/12/22 21:05,2018/12/22 21:10,89,101,13.483
2018/12/22 21:10,2018/12/22 21:15,79,97,22.785
2018/12/22 21:15,2018/12/22 21:20,90,79,12.222
2018/12/22 21:20,2018/12/22 21:25,77,89,15.584
2018/12/22 21:25,2018/12/22 21:30,98,90,8.163
2018/12/22 21:30,2018/12/22 21:35,74,76,2.703
2018/12/22 21:35,2018/12/22 21:40,93,89,4.301
2018/12/22 21:40,2018/12/22 21:45,82,93,13.415
2018/12/22 21:45,2018/12/22 21:50,68,76,11.765
2018/12/22 21:50,2018/12/22 21:55,58,92,58.621
2018/12/22 21:55,2018/12/22 22:00,65,58,10.769
2018/12/22 22:00,2018/12/22 22:05,68,68,0
2018/12/22 22:05,2018/12/22 22:10,86,68,20.93
2018/12/22 22:10,2018/12/22 22:15,82,67,18.293
2018/12/22 22:15,2018/12/22 22:20,69,81,17.391
2018/12/22 22:20,2018/12/22 22:25,63,81,28.571
2018/12/22 22:25,2018/12/22 22:30,67,97,44.776
2018/12/22 22:30,2018/12/22 22:35,48,67,39.583
2018/12/22 22:35,2018/12/22 22:40,50,81,62
2018/12/22 22:40,2018/12/22 22:45,56,81,44.643
2018/12/22 22:45,2018/12/22 22:50,51,48,5.882
2018/12/22 22:50,2018/12/22 22:55,51,55,7.843
2018/12/22 22:55,2018/12/22 23:00,50,48,4
2018/12/22 23:00,2018/12/22 23:05,43,51,18.605
2018/12/22 23:05,2018/12/22 23:10,40,49,22.5
2018/12/22 23:10,2018/12/22 23:15,44,50,13.636
2018/12/22 23:15,2018/12/22 23:20,38,40,5.263
2018/12/22 23:20,2018/12/22 23:25,41,44,7.317
2018/12/22 23:25,2018/12/22 23:30,45,39,13.333
2018/12/22 23:30,2018/12/22 23:35,38,44,15.789
2018/12/22 23:35,2018/12/22 23:40,46,41,10.87
2018/12/22 23:40,2018/12/22 23:45,38,37,2.632
2018/12/22 23:45,2018/12/22 23:50,27,43,59.259
2018/12/22 23:50,2018/12/22 23:55,31,49,58.065
2018/12/21 0:00,2018/12/21 0:05,37,41,10.811
2018/12/21 0:05,2018/12/21 0:10,52,37,28.846
2018/12/21 0:10,2018/12/21 0:15,42,37,11.905
2018/12/21 0:15,2018/12/21 0:20,36,43,19.444
2018/12/21 0:20,2018/12/21 0:25,42,28,33.333
2018/12/21 0:25,2018/12/21 0:30,50,50,0
2018/12/21 0:30,2018/12/21 0:35,54,41,24.074
